1.449689999999999923e+00 1.436080000000000023e+00 1.459130000000000038e+00 1.472860000000000058e+00 1.484839999999999938e+00 1.494269999999999987e+00 1.498839999999999950e+00 1.501109999999999944e+00 1.501519999999999966e+00 1.501430000000000042e+00
1.451589999999999936e+00 1.437889999999999890e+00 1.461070000000000091e+00 1.474900000000000100e+00 1.486850000000000005e+00 1.496110000000000051e+00 1.500510000000000010e+00 1.502629999999999910e+00 1.502960000000000074e+00 1.502790000000000070e+00
1.454660000000000064e+00 1.439869999999999983e+00 1.463070000000000093e+00 1.476969999999999894e+00 1.488879999999999981e+00 1.497949999999999893e+00 1.502180000000000071e+00 1.504159999999999942e+00 1.504399999999999959e+00 1.504159999999999942e+00
1.457430000000000003e+00 1.441820000000000102e+00 1.465060000000000029e+00 1.479030000000000067e+00 1.490890000000000049e+00 1.499779999999999891e+00 1.503840000000000066e+00 1.505670000000000064e+00 1.505830000000000002e+00 1.505519999999999969e+00
1.459770000000000012e+00 1.443580000000000085e+00 1.466869999999999896e+00 1.480920000000000014e+00 1.492729999999999890e+00 1.501440000000000108e+00 1.505330000000000057e+00 1.507030000000000092e+00 1.507100000000000106e+00 1.506739999999999968e+00
1.462110000000000021e+00 1.445330000000000004e+00 1.468679999999999986e+00 1.482809999999999961e+00 1.494580000000000020e+00 1.503100000000000103e+00 1.506820000000000048e+00 1.508389999999999898e+00 1.508380000000000054e+00 1.507949999999999902e+00
1.464450000000000029e+00 1.447089999999999987e+00 1.470499999999999918e+00 1.484699999999999909e+00 1.496420000000000083e+00 1.504769999999999941e+00 1.508320000000000105e+00 1.509740000000000082e+00 1.509660000000000002e+00 1.509169999999999900e+00
1.466779999999999973e+00 1.448849999999999971e+00 1.472310000000000008e+00 1.486590000000000078e+00 1.498259999999999925e+00 1.506429999999999936e+00 1.509810000000000096e+00 1.511100000000000110e+00 1.510939999999999950e+00 1.510380000000000056e+00
1.469119999999999981e+00 1.450609999999999955e+00 1.474129999999999940e+00 1.488480000000000025e+00 1.500099999999999989e+00 1.508089999999999931e+00 1.511300000000000088e+00 1.512459999999999916e+00 1.512219999999999898e+00 1.511600000000000055e+00
1.471459999999999990e+00 1.452369999999999939e+00 1.475940000000000030e+00 1.490369999999999973e+00 1.501940000000000053e+00 1.509730000000000016e+00 1.512780000000000014e+00 1.513800000000000034e+00 1.513479999999999936e+00 1.512799999999999923e+00
1.473279999999999923e+00 1.453910000000000036e+00 1.477559999999999985e+00 1.492070000000000007e+00 1.503600000000000048e+00 1.511209999999999942e+00 1.514100000000000001e+00 1.514990000000000059e+00 1.514599999999999946e+00 1.513859999999999983e+00
1.474990000000000023e+00 1.455470000000000041e+00 1.479190000000000005e+00 1.493780000000000108e+00 1.505260000000000042e+00 1.512690000000000090e+00 1.515409999999999924e+00 1.516170000000000018e+00 1.515719999999999956e+00 1.514920000000000044e+00
1.477819999999999911e+00 1.457179999999999920e+00 1.480879999999999974e+00 1.495530000000000026e+00 1.506939999999999946e+00 1.514170000000000016e+00 1.516729999999999912e+00 1.517360000000000042e+00 1.516829999999999901e+00 1.515980000000000105e+00
1.480359999999999898e+00 1.458879999999999955e+00 1.482560000000000100e+00 1.497249999999999970e+00 1.508599999999999941e+00 1.515640000000000098e+00 1.518040000000000056e+00 1.518550000000000066e+00 1.517940000000000067e+00 1.517030000000000101e+00
1.482490000000000085e+00 1.460420000000000051e+00 1.484099999999999975e+00 1.498850000000000016e+00 1.510129999999999972e+00 1.516990000000000061e+00 1.519230000000000080e+00 1.519609999999999905e+00 1.518950000000000022e+00 1.517980000000000107e+00
1.484629999999999894e+00 1.461959999999999926e+00 1.485640000000000072e+00 1.500459999999999905e+00 1.511670000000000069e+00 1.518329999999999957e+00 1.520410000000000039e+00 1.520680000000000032e+00 1.519949999999999912e+00 1.518939999999999957e+00
1.486760000000000081e+00 1.463500000000000023e+00 1.487179999999999946e+00 1.502059999999999951e+00 1.513200000000000101e+00 1.519679999999999920e+00 1.521600000000000064e+00 1.521749999999999936e+00 1.520950000000000024e+00 1.519889999999999963e+00
1.488890000000000047e+00 1.465049999999999963e+00 1.488730000000000109e+00 1.503659999999999997e+00 1.514739999999999975e+00 1.521020000000000039e+00 1.522790000000000088e+00 1.522820000000000062e+00 1.521959999999999980e+00 1.520839999999999970e+00
1.491020000000000012e+00 1.466590000000000060e+00 1.490269999999999984e+00 1.505260000000000042e+00 1.516270000000000007e+00 1.522370000000000001e+00 1.523979999999999890e+00 1.523889999999999967e+00 1.522960000000000091e+00 1.521789999999999976e+00
